k,d,ek,ed,roundswing,adr,eadr,kast,ekast,rating,playerid,matchid,sideid,mapid,teamid
16.0,8.0,18.0,8.0,0.66,76.8,78.3,91.3,88.5,1.3,15071,2389118,0,3,10621
20.0,16.0,17.0,17.0,-1.39,76.7,70.0,73.9,71.9,1.03,23771,2389118,0,3,10621
15.0,17.0,14.0,18.0,-1.09,82.7,78.5,82.6,83.1,1.01,23770,2389118,0,3,10621
12.0,13.0,12.0,15.0,-0.51,72.3,71.8,78.3,76.5,1.01,8528,2389118,0,3,10621
11.0,5.0,10.0,5.0,3.18,76.7,73.8,91.7,83.7,1.36,20700,2389118,1,3,10621
9.0,6.0,10.0,7.0,2.02,89.0,88.6,66.7,63.2,1.21,8528,2389118,1,3,10621
7.0,8.0,7.0,9.0,-0.48,92.3,89.9,83.3,81.7,1.02,23770,2389118,1,3,10621
13.0,9.0,10.0,10.0,-4.58,94.1,81.6,75.0,72.2,0.96,23771,2389118,1,3,10621
6.0,5.0,7.0,5.0,-3.34,60.4,62.3,91.7,95.3,0.96,15071,2389118,1,3,10621
10.0,2.0,9.0,2.0,8.56,97.2,91.8,100.0,89.3,1.81,20700,2389118,2,3,10621
10.0,3.0,11.0,3.0,5.03,94.6,95.8,90.9,81.1,1.67,15071,2389118,2,3,10621
7.0,7.0,7.0,7.0,2.1,57.7,57.4,72.7,71.6,1.11,23771,2389118,2,3,10621
8.0,9.0,7.0,9.0,-1.75,72.3,66.0,81.8,84.6,1.0,23770,2389118,2,3,10621
3.0,7.0,3.0,8.0,-3.27,54.1,53.5,90.9,90.9,0.79,8528,2389118,2,3,10621
